"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId","concurrency"
"2025-08-28 13:31:14",1756387874770,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/electricity-prices","GET","region=DK2",-1,"zbjnh-1756387874724-217e52643715","vercel-screenshot/1.0","warning","preview","","","lambda","/api/electricity-prices","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"[Upstash Redis] The redis url contains whitespace or newline, which can cause errors!","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05P16ZCBPSYMY083236Y","",-1
"2025-08-28 13:31:14",1756387874763,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/electricity-prices","GET","region=DK2",200,"zbjnh-1756387874724-217e52643715","vercel-screenshot/1.0","info","preview","","","lambda","/api/electricity-prices","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",6808,"iad1",183,2048,"","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05P16ZCBPSYMY083236Y","8IeF1zROVS6h",4
"2025-08-28 13:31:14",1756387874763,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/electricity-prices","GET","region=DK2",200,"mdk6f-1756387874722-2baa7d3d643c","vercel-screenshot/1.0","info","preview","","","lambda","/api/electricity-prices","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",7003,"iad1",92,2048,"","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05YB692EQTRR4213EA4E","EAULGnN3xV28",2
"2025-08-28 13:31:14",1756387874746,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/elpriser","GET","",200,"6wm2n-1756387874442-970d8a1ed80f","vercel-screenshot/1.0","info","preview","","PRERENDER","static","/elpriser","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"",-1,-1,"","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","","",-1
"2025-08-28 13:31:14",1756387874643,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/electricity-prices","GET","region=DK2",-1,"lx6f2-1756387874359-e04ce1555f16","vercel-screenshot/1.0","info","preview","","","lambda","/api/electricity-prices","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"[Prices] Fetching prices from EnergiDataService for prices:v2:DK2:2025-08-28:2025-08-29","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05QJF95YGBJMWJQYKT9V","",-1
"2025-08-28 13:31:14",1756387874642,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/electricity-prices","GET","region=DK2",-1,"lx6f2-1756387874359-e04ce1555f16","vercel-screenshot/1.0","error","preview","","","lambda","/api/electricity-prices","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"[KV] Error reading prices:v2:DK2:2025-08-28:2025-08-29: Error [UrlError]: Upstash Redis client was passed an invalid URL. You should pass a URL starting with https. Received: ""https://clear-elephant-12254.upstash.io
"". 
    at new l (.next/server/chunks/6070.js:1:1311)
    at new a (.next/server/chunks/6070.js:1:56510)
    at new cD (.next/server/chunks/6070.js:1:57883)
    at cE (.next/server/chunks/6070.js:1:58358)
    at Object.get (.next/server/chunks/6070.js:1:59127)
    at g (.next/server/app/api/monthly-production/route.js:1:8444)
    at E (.next/server/app/api/electricity-prices/route.js:1:3974)","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05QJF95YGBJMWJQYKT9V","",-1
"2025-08-28 13:31:14",1756387874641,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/monthly-production","GET","",-1,"vf2gn-1756387874393-7788e3961a7c","vercel-screenshot/1.0","info","preview","","","lambda","/api/monthly-production","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"[MonthlyProduction] Fetching production data from EnergiDataService for production:2024-08-28:2025-08-28","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05QQD9P6296CAS8BG9TE","",-1
"2025-08-28 13:31:14",1756387874641,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/monthly-production","GET","",-1,"vf2gn-1756387874393-7788e3961a7c","vercel-screenshot/1.0","error","preview","","","lambda","/api/monthly-production","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"[KV] Error reading production:2024-08-28:2025-08-28: Error [UrlError]: Upstash Redis client was passed an invalid URL. You should pass a URL starting with https. Received: ""https://clear-elephant-12254.upstash.io
"". 
    at new l (.next/server/chunks/6070.js:1:1311)
    at new a (.next/server/chunks/6070.js:1:56510)
    at new cD (.next/server/chunks/6070.js:1:57883)
    at cE (.next/server/chunks/6070.js:1:58358)
    at Object.get (.next/server/chunks/6070.js:1:59127)
    at g (.next/server/app/api/providers/route.js:537:616)
    at A (.next/server/app/api/monthly-production/route.js:1:1149)","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05QQD9P6296CAS8BG9TE","",-1
"2025-08-28 13:31:14",1756387874640,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/electricity-prices","GET","region=DK2",-1,"lx6f2-1756387874359-e04ce1555f16","vercel-screenshot/1.0","warning","preview","","","lambda","/api/electricity-prices","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"[Upstash Redis] The redis token contains whitespace or newline, which can cause errors!","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05QJF95YGBJMWJQYKT9V","",-1
"2025-08-28 13:31:14",1756387874640,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/electricity-prices","GET","region=DK2",-1,"lx6f2-1756387874359-e04ce1555f16","vercel-screenshot/1.0","warning","preview","","","lambda","/api/electricity-prices","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"[Upstash Redis] The redis url contains whitespace or newline, which can cause errors!","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05QJF95YGBJMWJQYKT9V","",-1
"2025-08-28 13:31:14",1756387874636,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/monthly-production","GET","",-1,"vf2gn-1756387874393-7788e3961a7c","vercel-screenshot/1.0","warning","preview","","","lambda","/api/monthly-production","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"[Upstash Redis] The redis token contains whitespace or newline, which can cause errors!","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05QQD9P6296CAS8BG9TE","",-1
"2025-08-28 13:31:14",1756387874630,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/monthly-production","GET","",-1,"vf2gn-1756387874393-7788e3961a7c","vercel-screenshot/1.0","warning","preview","","","lambda","/api/monthly-production","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"[Upstash Redis] The redis url contains whitespace or newline, which can cause errors!","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05QQD9P6296CAS8BG9TE","",-1
"2025-08-28 13:31:14",1756387874599,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/electricity-prices","GET","region=DK1&date=2025-08-28",-1,"hq94r-1756387874391-a7422a5a173c","vercel-screenshot/1.0","info","preview","","","lambda","/api/electricity-prices","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"[Prices] Fetching prices from EnergiDataService for prices:v2:DK1:2025-08-28:2025-08-29","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05QEY0953NNAYDFAHYRQ","",-1
"2025-08-28 13:31:14",1756387874599,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/electricity-prices","GET","region=DK1&date=2025-08-28",-1,"hq94r-1756387874391-a7422a5a173c","vercel-screenshot/1.0","error","preview","","","lambda","/api/electricity-prices","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"[KV] Error reading prices:v2:DK1:2025-08-28:2025-08-29: Error [UrlError]: Upstash Redis client was passed an invalid URL. You should pass a URL starting with https. Received: ""https://clear-elephant-12254.upstash.io
"". 
    at new l (.next/server/chunks/6070.js:1:1311)
    at new a (.next/server/chunks/6070.js:1:56510)
    at new cD (.next/server/chunks/6070.js:1:57883)
    at cE (.next/server/chunks/6070.js:1:58358)
    at Object.get (.next/server/chunks/6070.js:1:59127)
    at g (.next/server/app/api/tariffs/route.js:1:879)
    at E (.next/server/app/api/electricity-prices/route.js:1:3974)","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05QEY0953NNAYDFAHYRQ","",-1
"2025-08-28 13:31:14",1756387874589,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/electricity-prices","GET","region=DK1&date=2025-08-28",-1,"hq94r-1756387874391-a7422a5a173c","vercel-screenshot/1.0","warning","preview","","","lambda","/api/electricity-prices","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"[Upstash Redis] The redis token contains whitespace or newline, which can cause errors!","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05QEY0953NNAYDFAHYRQ","",-1
"2025-08-28 13:31:14",1756387874589,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/electricity-prices","GET","region=DK1&date=2025-08-28",-1,"hq94r-1756387874391-a7422a5a173c","vercel-screenshot/1.0","warning","preview","","","lambda","/api/electricity-prices","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"[Upstash Redis] The redis url contains whitespace or newline, which can cause errors!","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05QEY0953NNAYDFAHYRQ","",-1
"2025-08-28 13:31:14",1756387874551,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/monthly-production","GET","",200,"vf2gn-1756387874393-7788e3961a7c","vercel-screenshot/1.0","info","preview","","","lambda","/api/monthly-production","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",2181,"iad1",228,2048,"","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05QQD9P6296CAS8BG9TE","EOAqOM8MkozP",1
"2025-08-28 13:31:14",1756387874549,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/tariffs","GET","gln=5790000705689&chargeCode=DT_C_01",-1,"phzsg-1756387874352-4bfe50f72f6c","vercel-screenshot/1.0","error","preview","","","lambda","/api/tariffs","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"[KV] Error reading tariff:5790000705689:DT_C_01: Error [UrlError]: Upstash Redis client was passed an invalid URL. You should pass a URL starting with https. Received: ""https://clear-elephant-12254.upstash.io
"". 
    at new l (.next/server/chunks/6070.js:1:1311)
    at new a (.next/server/chunks/6070.js:1:56510)
    at new cD (.next/server/chunks/6070.js:1:57883)
    at cE (.next/server/chunks/6070.js:1:58358)
    at Object.get (.next/server/chunks/6070.js:1:59127)
    at g (.next/server/app/api/electricity-prices/route.js:1:15580)
    at D (.next/server/app/api/tariffs/route.js:1:5225)","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05P16ZCBPSYMY083236Y","",-1
"2025-08-28 13:31:14",1756387874548,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/tariffs","GET","gln=5790000705689&chargeCode=DT_C_01",-1,"phzsg-1756387874352-4bfe50f72f6c","vercel-screenshot/1.0","warning","preview","","","lambda","/api/tariffs","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"[Upstash Redis] The redis token contains whitespace or newline, which can cause errors!","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05P16ZCBPSYMY083236Y","",-1
"2025-08-28 13:31:14",1756387874548,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/tariffs","GET","gln=5790000705689&chargeCode=DT_C_01",-1,"phzsg-1756387874352-4bfe50f72f6c","vercel-screenshot/1.0","warning","preview","","","lambda","/api/tariffs","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"[Upstash Redis] The redis url contains whitespace or newline, which can cause errors!","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05P16ZCBPSYMY083236Y","",-1
"2025-08-28 13:31:14",1756387874546,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/electricity-prices","GET","region=DK2",200,"lx6f2-1756387874359-e04ce1555f16","vercel-screenshot/1.0","info","preview","","","lambda","/api/electricity-prices","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",7184,"iad1",169,2048,"","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05QJF95YGBJMWJQYKT9V","38yz3CWL3KrW",3
"2025-08-28 13:31:14",1756387874542,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/electricity-prices","GET","region=DK1&date=2025-08-28",200,"hq94r-1756387874391-a7422a5a173c","vercel-screenshot/1.0","info","preview","","","lambda","/api/electricity-prices","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",6979,"iad1",131,2048,"","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05QEY0953NNAYDFAHYRQ","dyy3N0JlHXFH",1
"2025-08-28 13:31:14",1756387874531,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/providers","GET","",200,"zbjnh-1756387874393-74841d65d4e4","vercel-screenshot/1.0","info","preview","","","lambda","/api/providers","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",121,"iad1",133,2048,"","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05Q3511TY6VCQ4CVJWZ3","EAULGnN3xV28",1
"2025-08-28 13:31:14",1756387874497,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/tariffs","GET","gln=5790000705689&chargeCode=DT_C_01",200,"phzsg-1756387874352-4bfe50f72f6c","vercel-screenshot/1.0","info","preview","","","lambda","/api/tariffs","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",3380,"iad1",183,2048,"","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05P16ZCBPSYMY083236Y","8IeF1zROVS6h",4
"2025-08-28 13:31:14",1756387874490,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/forbrug-tracker","GET","",200,"hq94r-1756387874448-00b1187bfe0c","vercel-screenshot/1.0","info","preview","","","edge-middleware","/middleware","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05NT9YGJZ010R6DZMF9X","Kt75afsGvL5G",-1
"2025-08-28 13:31:14",1756387874487,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/ladeboks","GET","",200,"r9fsv-1756387874449-43a8090d1992","vercel-screenshot/1.0","info","preview","","","edge-middleware","/middleware","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05NQYBZNS1YG1B2WENF8","tjP6cvynIWmc",-1
"2025-08-28 13:31:14",1756387874487,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/elselskaber","GET","",200,"6qtqz-1756387874448-b8a6b138622c","vercel-screenshot/1.0","info","preview","","","edge-middleware","/middleware","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05NQYBZNS1YG1DHTDYWQ","CW7zVtfqPUvR",-1
"2025-08-28 13:31:14",1756387874482,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/elpriser","GET","",200,"6wm2n-1756387874442-970d8a1ed80f","vercel-screenshot/1.0","info","preview","","","edge-middleware","/middleware","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE05NJH169WXTQBE4KRAS4","HuXTcBnB7Ui6",-1
"2025-08-28 13:31:13",1756387873729,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/","GET","",200,"ft978-1756387873689-c6257ef1766e","vercel-screenshot/1.0","info","preview","","","edge-middleware","/middleware","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE04Y1P0R24M8T4KNKBNZD","HuXTcBnB7Ui6",-1
"2025-08-28 13:31:13",1756387873294,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/","GET","",200,"5j6lb-1756387873153-a752fc43faf8","vercel-screenshot/1.0","info","preview","","","edge-middleware","/middleware","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE04GEB4AX1JJVR58NKE8G","HuXTcBnB7Ui6",-1
"2025-08-28 13:31:12",1756387872924,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/","GET","",200,"wfghw-1756387872481-b67b477d10bb","vercel-screenshot/1.0","info","preview","","PRERENDER","static","/","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"",-1,-1,"","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","","",-1
"2025-08-28 13:31:12",1756387872918,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/","GET","",200,"phhb4-1756387872518-07c042fec089","vercel-screenshot/1.0","info","preview","","PRERENDER","static","/","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"",-1,-1,"","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","","",-1
"2025-08-28 13:31:12",1756387872665,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/","GET","",200,"phhb4-1756387872518-07c042fec089","vercel-screenshot/1.0","info","preview","","","edge-middleware","/middleware","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE03WS8R6SATCY24JSSHPS","HuXTcBnB7Ui6",-1
"2025-08-28 13:31:12",1756387872633,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/","GET","",200,"wfghw-1756387872481-b67b477d10bb","vercel-screenshot/1.0","info","preview","","","edge-middleware","/middleware","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RE03VTP6WEJGQNDE680WWS","HuXTcBnB7Ui6",-1
"2025-08-28 13:30:19",1756387819046,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/electricity-prices","GET","region=DK1&date=2025-08-27",-1,"dkr22-1756387812257-1711d039ccbc","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","preview","","","lambda","/api/electricity-prices","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"[Prices] No fallback available, returning safe empty response","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RDY8YQTPD3C74XQFM0EKM8","",-1
"2025-08-28 13:30:19",1756387819046,"elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app/api/electricity-prices","GET","region=DK1&date=2025-08-27",-1,"dkr22-1756387812257-1711d039ccbc","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","error","preview","","","lambda","/api/electricity-prices","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","elportal-forside-design-ojg4uz5ud-kaans-projects-ed7d7b92.vercel.app","dpl_Gw2s5JS2AkRtaMbii9MzTjzdJkz1",-1,"iad1",-1,-1,"[KV] Error reading prices:v2:DK1: Error [UrlError]: Upstash Redis client was passed an invalid URL. You should pass a URL starting with https. Received: ""https://clear-elephant-12254.upstash.io
"". 
    at new l (.next/server/chunks/6070.js:1:1311)
    at new a (.next/server/chunks/6070.js:1:56510)
    at new cD (.next/server/chunks/6070.js:1:57883)
    at cE (.next/server/chunks/6070.js:1:58358)
    at Object.get (.next/server/chunks/6070.js:1:59127)
    at g (.next/server/app/api/electricity-prices/route.js:1:15580)
    at E (.next/server/app/api/electricity-prices/route.js:1:9232)","prj_sUCM7KlKwmVD5wKfREyFuiTZvO6O","","","01K3RDY8YQTPD3C74XQFM0EKM8","",-1
